MSZoning,LotFrontage,LotArea,Street,Utilities,LotConfig,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,SaleType,SaleCondition,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,CentralAir_N,CentralAir_Y,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y
3,70.0,8267,1,0,0,12,1,2,2,5,5,1958,1958,1,0,4,4,0.0,4,1,5,0.0,5,1604.0,1604.0,0,4,3,1604,0,1604,0.0,2,0,4,2,8,5,0,1,1958.0,2.0,576.0,3,4,42,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,70.0,8197,1,0,4,12,2,2,2,7,5,2003,2009,1,0,8,9,506.0,4,2,2,1188.0,5,292.0,1480.0,0,0,3,1480,0,1480,1.0,2,0,3,1,7,5,0,1,2003.0,2.0,620.0,3,4,252,73,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,68.0,8050,1,0,4,12,2,2,2,5,5,1959,1959,3,0,5,6,150.0,4,1,1,856.0,4,125.0,1143.0,0,4,3,1143,0,1143,1.0,1,0,3,1,6,5,0,1,1959.0,1.0,308.0,3,4,0,0,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,87.0,10725,1,0,4,12,2,2,2,5,5,1959,1959,3,0,5,6,91.0,4,1,4,936.0,5,270.0,1206.0,0,1,3,1206,0,1206,0.0,1,0,3,1,6,5,0,1,1959.0,1.0,312.0,3,4,0,21,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,80.0,10032,1,0,4,12,2,2,2,6,5,1959,1959,1,0,9,10,432.0,4,1,4,734.0,5,510.0,1244.0,0,0,3,1580,0,1580,1.0,1,1,3,1,6,5,2,1,1956.0,2.0,440.0,3,4,0,28,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,60.0,8382,1,0,4,12,2,2,0,4,5,1956,1956,1,0,5,6,0.0,4,1,5,0.0,5,832.0,832.0,0,4,0,832,505,1337,0.0,1,0,3,1,5,5,0,1,1956.0,1.0,263.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,60.0,10950,1,0,4,12,2,2,2,5,7,1952,1952,1,0,10,11,0.0,4,1,1,339.0,5,525.0,864.0,0,4,3,1064,0,1064,0.0,1,0,2,1,4,5,0,5,1952.0,1.0,318.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
3,119.0,10895,1,0,0,12,2,2,2,5,6,1955,1955,1,0,5,6,0.0,2,1,4,648.0,5,324.0,972.0,0,4,3,972,0,972,0.0,1,0,3,1,5,5,0,1,1955.0,1.0,305.0,3,4,0,0,205,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,70.0,13587,1,0,4,12,2,2,2,5,5,1958,1958,1,0,5,6,0.0,4,1,4,532.0,5,456.0,988.0,0,4,3,988,0,988,1.0,1,0,2,1,5,5,0,1,1958.0,1.0,264.0,3,4,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,65.0,7898,1,0,0,12,2,2,2,4,7,1920,1994,1,0,5,6,0.0,4,0,5,0.0,5,576.0,576.0,0,2,3,985,0,985,0.0,1,0,2,1,4,5,0,5,1989.0,2.0,676.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
3,60.0,8064,1,0,4,12,0,2,0,6,8,1948,2004,1,0,10,11,0.0,4,1,0,481.0,4,161.0,816.0,0,4,3,816,408,1224,1.0,1,0,3,1,5,5,0,5,1950.0,1.0,280.0,3,4,414,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,81.0,7635,1,0,0,12,2,2,2,5,6,1960,1960,1,0,2,10,0.0,4,1,4,588.0,3,237.0,1175.0,0,0,3,1175,0,1175,0.0,1,1,3,1,6,5,0,5,1960.0,2.0,484.0,3,4,0,0,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,80.0,9760,1,0,4,12,2,2,2,6,7,1963,1984,3,0,9,10,218.0,4,1,1,717.0,3,415.0,1395.0,0,4,3,1395,0,1395,1.0,1,0,2,1,7,2,1,1,1963.0,2.0,440.0,3,4,657,0,113,8,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
4,60.0,4800,1,0,0,17,2,2,0,4,5,1900,1954,3,0,9,10,771.0,4,2,0,48.0,5,661.0,709.0,0,4,3,1157,687,1844,1.0,1,0,3,1,9,3,2,2,1900.0,1.0,240.0,3,4,84,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,69.0,5805,1,0,4,17,2,2,2,5,7,1957,1957,3,0,5,6,0.0,4,1,1,274.0,4,0.0,1347.0,0,2,3,1347,0,1347,1.0,1,0,3,1,6,5,0,5,1957.0,2.0,551.0,3,4,0,0,0,8,4,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
4,50.0,6900,1,0,0,17,2,2,0,6,7,1938,2000,1,0,5,6,0.0,4,2,5,0.0,5,827.0,827.0,0,2,3,827,424,1251,0.0,1,0,3,1,6,5,0,5,1938.0,1.0,240.0,0,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
4,69.0,11851,1,0,4,17,0,2,0,5,7,1948,2009,1,0,8,9,0.0,2,0,1,780.0,5,247.0,1027.0,0,0,3,1027,606,1633,0.0,1,0,3,1,7,5,1,5,1948.0,1.0,240.0,3,4,0,100,126,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
4,68.0,8239,1,0,4,17,0,2,0,5,6,1920,1962,1,0,5,6,0.0,4,0,4,176.0,5,832.0,1008.0,0,4,3,1060,185,1245,0.0,1,0,3,1,6,5,0,5,1962.0,1.0,315.0,3,4,0,0,334,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,68.0,9656,1,0,4,17,2,2,2,2,2,1923,1970,1,0,0,0,0.0,1,0,5,0.0,5,678.0,678.0,0,4,3,832,0,832,0.0,1,0,2,1,5,5,1,5,1928.0,2.0,780.0,0,1,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
4,60.0,9600,1,0,0,17,2,2,4,8,9,1900,2003,1,0,9,10,0.0,2,0,5,0.0,5,930.0,930.0,1,4,3,930,636,1566,0.0,2,0,3,1,7,5,0,5,1930.0,1.0,288.0,3,4,54,228,246,8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
4,50.0,9000,1,0,4,17,2,2,4,8,9,1890,2002,1,0,9,10,0.0,2,3,5,0.0,5,346.0,346.0,0,0,3,1157,1111,2268,0.0,3,0,3,1,7,5,0,5,2003.0,2.0,624.0,3,4,0,108,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
4,60.0,10560,1,0,4,17,2,2,4,6,7,1922,1994,1,0,9,10,0.0,4,1,4,283.0,5,455.0,738.0,0,0,3,868,602,1470,0.0,1,1,2,1,6,2,0,5,1970.0,2.0,624.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,53.0,5830,1,0,0,3,1,1,0,5,6,1950,1997,1,0,5,6,0.0,2,1,4,788.0,5,200.0,988.0,0,0,3,1030,582,1612,0.0,1,1,3,1,7,5,0,5,1950.0,1.0,363.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,7793,1,0,0,3,2,2,3,7,7,1922,2005,1,0,9,10,0.0,4,0,1,474.0,5,634.0,1108.0,0,4,0,1160,908,2068,0.0,1,1,3,1,8,5,1,5,1928.0,1.0,315.0,3,4,0,0,60,8,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
4,50.0,5000,1,0,4,3,1,2,2,4,7,1925,1950,1,0,5,6,0.0,4,0,4,188.0,5,577.0,765.0,0,4,1,765,0,765,1.0,1,0,2,1,4,5,0,5,1926.0,1.0,200.0,0,4,135,0,41,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
4,50.0,6000,1,0,4,3,2,2,0,6,7,1939,1950,1,0,5,6,0.0,4,0,1,452.0,3,144.0,608.0,0,4,3,608,524,1132,1.0,1,0,2,1,5,5,0,5,1939.0,1.0,240.0,3,4,0,0,128,8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,50.0,6000,1,0,4,3,2,2,0,6,6,1940,1950,1,0,5,6,0.0,2,1,3,264.0,5,308.0,572.0,0,0,0,848,348,1196,0.0,1,1,3,1,6,5,2,5,1973.0,2.0,576.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,53.0,6360,1,0,0,3,1,2,0,5,6,1942,1950,1,0,5,6,300.0,4,1,4,360.0,3,316.0,835.0,0,4,0,955,498,1453,0.0,1,1,3,1,7,3,2,5,1942.0,1.0,240.0,3,4,0,0,35,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
4,50.0,6000,1,0,4,3,2,2,0,6,7,1948,1950,1,0,9,10,0.0,4,1,4,300.0,5,480.0,780.0,0,4,3,780,636,1416,0.0,1,1,3,1,6,5,0,5,1948.0,1.0,312.0,3,4,221,0,48,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
4,52.0,6240,1,0,4,3,2,2,0,5,7,1936,1980,1,0,8,9,0.0,4,1,4,276.0,5,252.0,528.0,0,2,3,548,492,1040,0.0,1,0,2,1,5,5,0,5,1979.0,2.0,624.0,3,4,306,0,32,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
4,52.0,6240,1,0,4,3,2,2,0,5,5,1930,1950,1,0,5,6,0.0,4,0,3,448.0,5,480.0,928.0,0,4,1,928,608,1536,0.0,2,0,4,1,7,5,1,5,1930.0,2.0,480.0,3,4,0,10,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,51.0,6120,1,0,4,17,0,2,2,6,5,1923,1950,1,0,9,10,0.0,4,0,0,960.0,5,164.0,1124.0,0,4,3,1068,0,1068,1.0,1,0,2,1,5,5,1,5,1923.0,1.0,288.0,3,4,0,0,128,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,57.0,8094,1,0,4,17,2,2,0,4,5,1915,1950,1,0,5,6,0.0,1,1,5,0.0,5,888.0,888.0,0,0,3,888,1074,1962,0.0,1,1,4,1,9,5,1,5,1915.0,2.0,572.0,3,4,160,0,364,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,52.0,3068,1,0,4,17,2,2,4,6,8,1920,1993,1,0,8,9,0.0,2,0,5,0.0,5,662.0,662.0,0,0,3,662,662,1324,0.0,1,0,3,1,6,5,0,5,1920.0,1.0,180.0,3,4,0,0,112,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,100.0,15263,1,0,4,4,1,2,2,5,5,1959,1959,1,0,4,4,90.0,4,1,4,766.0,5,656.0,1422.0,0,2,3,1675,0,1675,0.0,2,0,3,1,8,5,2,1,1959.0,1.0,365.0,3,4,0,132,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,65.0,6001,1,0,4,18,2,2,0,6,5,1940,1950,1,0,8,9,0.0,4,1,3,368.0,5,232.0,600.0,0,0,3,600,319,919,0.0,1,0,3,1,5,5,0,5,1940.0,1.0,231.0,3,4,0,0,45,8,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
2,60.0,6048,1,0,0,18,0,2,0,5,7,1910,1950,1,0,9,10,0.0,2,0,3,736.0,5,120.0,856.0,0,2,3,936,744,1680,1.0,2,0,2,2,7,5,1,5,1910.0,2.0,450.0,3,1,56,144,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
3,65.0,7800,1,0,4,19,2,2,2,5,7,1966,2008,3,0,4,4,47.0,4,1,1,240.0,4,150.0,864.0,0,0,3,892,0,892,1.0,1,0,3,1,5,5,0,5,1966.0,1.0,416.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3,65.0,7832,1,0,4,19,2,2,2,5,5,1968,1968,3,0,4,4,0.0,4,1,2,775.0,5,89.0,864.0,0,0,3,864,0,864,1.0,1,0,2,1,4,5,0,5,1969.0,1.0,280.0,3,4,226,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,7424,1,0,4,19,2,2,5,5,5,1978,1978,1,0,6,7,0.0,4,1,2,1319.0,5,0.0,1319.0,0,4,3,1373,0,1373,1.0,1,0,3,1,5,5,2,1,1978.0,2.0,591.0,3,4,0,0,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,86.0,11227,1,0,4,19,2,2,4,5,5,1968,1968,1,0,4,4,0.0,2,1,4,267.0,0,0.0,720.0,0,0,3,720,720,1440,0.0,1,1,4,1,7,5,2,1,1968.0,2.0,480.0,3,4,192,38,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,20062,1,0,4,4,2,2,2,7,7,1977,2001,3,0,9,10,0.0,2,1,0,1092.0,5,328.0,1420.0,0,2,3,1483,0,1483,1.0,1,1,1,1,4,5,2,1,1977.0,2.0,690.0,3,4,496,0,0,8,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,94.0,9259,1,0,0,19,1,2,2,4,4,1927,1950,1,0,9,10,0.0,4,0,5,0.0,5,660.0,660.0,0,4,3,756,0,756,0.0,1,0,2,1,4,5,0,5,1945.0,2.0,440.0,3,4,80,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
3,68.0,17082,1,0,1,4,2,2,4,6,5,1978,1992,1,0,8,9,288.0,4,2,0,964.0,5,153.0,1117.0,0,0,3,1117,864,1981,1.0,2,1,4,1,8,5,1,1,1978.0,2.0,522.0,3,4,336,104,0,8,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,124.0,18600,1,0,4,7,2,2,0,3,4,1938,1990,1,0,9,10,0.0,4,1,1,288.0,3,0.0,972.0,0,4,0,1052,558,1610,0.0,2,0,4,1,8,5,1,1,1938.0,1.0,480.0,3,4,0,0,60,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
3,65.0,11479,1,0,4,7,2,2,2,6,7,1950,1987,1,0,9,7,0.0,4,1,2,104.0,4,172.0,663.0,0,0,3,1074,0,1074,1.0,1,0,3,1,6,5,1,1,1987.0,1.0,467.0,3,4,0,52,52,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,50.0,9350,1,0,4,7,2,2,0,4,6,1947,1979,1,0,10,11,0.0,4,1,3,192.0,5,564.0,756.0,0,0,3,1169,0,1531,0.0,1,0,3,1,8,5,1,5,1947.0,1.0,209.0,0,4,0,0,0,8,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,75.0,9525,1,0,4,7,2,2,2,5,7,1954,1998,1,0,10,11,0.0,4,1,1,954.0,5,218.0,1172.0,0,4,3,1172,0,1172,1.0,1,0,3,1,5,5,0,1,1954.0,1.0,366.0,3,4,240,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,44.0,17485,1,0,4,7,2,2,2,7,5,2009,2010,1,0,8,9,96.0,4,2,2,1346.0,5,162.0,1508.0,0,0,3,1508,0,1508,1.0,1,0,1,1,5,5,2,1,2009.0,2.0,572.0,3,4,0,0,0,2,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,68.0,11200,1,0,1,7,2,2,2,5,3,1964,1964,1,0,9,10,0.0,1,1,5,0.0,5,1250.0,1250.0,0,0,3,1298,0,1298,0.0,2,0,3,1,5,5,0,5,1964.0,2.0,504.0,3,1,0,144,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
3,83.0,11980,1,0,4,20,2,2,2,7,5,1987,1987,1,0,6,7,177.0,4,1,2,1433.0,5,0.0,1433.0,0,0,3,1433,0,1433,1.0,1,1,1,1,4,5,2,1,1987.0,2.0,528.0,1,2,0,278,0,8,4,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,87.0,12361,1,0,1,20,2,2,4,6,7,1993,1993,1,0,8,9,85.0,2,2,2,860.0,5,86.0,946.0,0,0,3,964,838,1802,0.0,2,1,3,1,8,5,1,0,2000.0,4.0,1017.0,3,4,450,92,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,64.0,7360,1,0,4,5,2,2,2,7,5,2010,2010,1,0,8,9,80.0,4,2,2,24.0,5,1198.0,1222.0,0,0,3,1222,0,1222,0.0,2,0,2,1,6,5,0,1,2009.0,2.0,615.0,3,4,0,54,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,82.0,14235,1,0,4,20,2,2,0,6,8,1900,1993,1,0,9,7,0.0,4,2,5,0.0,5,676.0,676.0,0,4,3,831,614,1445,0.0,2,0,3,1,6,5,0,5,1957.0,2.0,484.0,3,4,0,59,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
3,82.0,11105,1,0,0,5,2,2,5,5,5,1996,1996,1,0,8,9,0.0,2,2,2,870.0,5,0.0,870.0,0,2,3,965,0,965,1.0,1,0,2,1,4,5,0,1,1998.0,2.0,580.0,1,4,71,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,9337,1,0,4,5,2,2,4,7,5,1997,1998,1,0,8,9,0.0,4,2,0,353.0,5,525.0,878.0,0,0,3,892,800,1692,0.0,2,1,3,1,8,5,1,1,1997.0,2.0,513.0,3,4,0,39,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,38.0,15240,1,0,2,5,2,2,2,5,8,1977,2004,1,0,3,3,0.0,2,1,2,198.0,4,140.0,1026.0,0,0,3,1026,0,1026,1.0,1,1,3,1,5,5,0,1,1977.0,1.0,308.0,3,4,316,85,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,7480,1,0,4,5,2,2,2,5,6,1972,1972,1,0,9,10,0.0,4,1,0,480.0,5,396.0,876.0,0,4,3,876,0,876,1.0,1,0,3,1,5,5,0,5,1977.0,2.0,484.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,80.0,10389,1,0,4,5,2,2,2,8,5,2003,2003,3,0,3,3,320.0,4,2,2,1682.0,5,296.0,1978.0,0,0,3,1978,0,1978,1.0,2,1,3,1,8,5,1,1,2003.0,3.0,850.0,3,4,188,25,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
