MSZoning,LotFrontage,LotArea,Street,Utilities,LotConfig,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,SaleType,SaleCondition,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,CentralAir_N,CentralAir_Y,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y
3,66.0,13682,1,0,1,22,2,2,5,10,2006,2006,3,1,12,13,1031.0,4,2,5,0.0,5,1410.0,1410.0,1,0,4,1426,1519,2945,0.0,3,1,3,1,10,6,1,3,2006.0,3.0,641.0,4,4,192,0,37,6,5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,60.0,7200,1,0,4,5,2,2,2,5,1972,1972,1,1,6,6,0.0,4,1,0,632.0,5,148.0,780.0,1,0,4,780,0,780,0.0,1,0,2,1,4,6,0,5,1973.0,1.0,352.0,4,4,196,0,0,8,4,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,63.0,13072,1,0,4,20,5,2,2,6,2004,2004,1,1,12,13,0.0,4,2,0,941.0,5,217.0,1158.0,1,0,4,1158,0,1158,1.0,1,1,3,1,5,6,0,5,2006.0,2.0,576.0,4,4,0,50,0,6,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
4,60.0,7200,1,0,4,9,2,2,4,5,1920,1996,1,1,8,8,0.0,4,0,5,0.0,5,530.0,530.0,1,4,4,581,530,1111,0.0,1,0,3,1,6,6,0,5,1935.0,1.0,288.0,4,4,0,0,144,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
3,44.0,6442,1,0,4,16,2,2,2,8,2006,2006,1,1,12,13,178.0,4,2,2,24.0,5,1346.0,1370.0,1,0,4,1370,0,1370,0.0,2,0,2,1,6,6,1,1,2006.0,2.0,484.0,4,4,120,49,0,8,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
4,50.0,10300,1,0,4,17,6,1,5,7,1921,1950,1,1,11,12,0.0,4,0,5,0.0,5,576.0,576.0,1,2,4,902,808,1710,0.0,2,0,3,1,9,6,0,5,1990.0,2.0,480.0,4,4,12,11,64,8,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,9375,1,0,4,5,2,2,5,7,1997,1998,1,1,12,13,573.0,4,2,2,739.0,5,318.0,1057.0,1,0,4,1057,977,2034,1.0,2,1,3,1,8,6,0,1,1998.0,2.0,645.0,4,4,576,36,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,76.0,9591,1,0,4,16,2,2,5,8,2004,2005,1,1,12,13,344.0,4,2,5,0.0,5,1143.0,1143.0,1,0,4,1143,1330,2473,0.0,2,1,4,1,9,6,1,3,2004.0,3.0,852.0,4,4,192,151,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,68.0,19900,1,0,4,12,3,2,2,7,1970,1989,1,1,9,10,287.0,4,1,2,912.0,5,1035.0,1947.0,1,4,4,2207,0,2207,1.0,2,0,3,1,7,2,1,1,1970.0,2.0,576.0,4,4,301,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,72.0,10665,1,0,4,5,2,2,2,7,2003,2003,1,1,12,13,167.0,4,2,2,1013.0,5,440.0,1453.0,1,0,4,1479,0,1479,1.0,2,0,3,1,7,6,0,1,2003.0,2.0,558.0,4,4,144,29,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4,47.0,4608,1,0,0,17,0,2,2,4,1945,1950,1,1,8,8,0.0,2,1,5,0.0,5,747.0,747.0,1,4,4,747,0,747,0.0,1,0,2,1,4,6,0,1,1945.0,1.0,220.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,81.0,15593,1,0,0,4,2,2,0,7,1953,1953,1,1,3,0,0.0,4,1,1,603.0,5,701.0,1304.0,2,4,4,1304,983,2287,0.0,2,0,3,1,7,6,1,1,1953.0,2.0,667.0,4,4,0,21,114,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,95.0,13651,1,0,4,12,2,2,2,7,1973,1973,1,1,9,10,1115.0,2,1,0,1880.0,5,343.0,2223.0,1,0,4,2223,0,2223,1.0,2,0,3,1,8,6,2,1,1973.0,2.0,516.0,4,4,300,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,69.0,7599,1,0,0,11,2,2,2,4,1982,2006,1,1,6,10,0.0,4,1,0,565.0,5,280.0,845.0,1,4,4,845,0,845,1.0,1,0,2,1,4,6,0,5,1987.0,2.0,360.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,74.0,10141,1,0,0,8,2,2,5,7,1998,1998,1,1,12,13,40.0,4,2,5,0.0,5,832.0,832.0,1,2,4,885,833,1718,0.0,2,1,3,1,7,6,1,1,1998.0,2.0,427.0,4,4,0,94,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,85.0,10200,1,0,4,12,2,2,2,5,1954,2003,1,1,13,14,104.0,4,1,0,320.0,1,404.0,1086.0,1,2,4,1086,0,1086,1.0,1,0,3,1,6,6,0,1,1989.0,2.0,490.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,60.0,5790,1,0,0,17,2,2,5,3,1915,1950,2,1,12,13,0.0,2,1,5,0.0,5,840.0,840.0,1,2,4,840,765,1605,0.0,2,0,3,2,8,6,0,5,1915.0,1.0,379.0,4,4,0,0,202,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
4,21.0,1596,1,0,4,10,2,2,7,4,1973,1973,1,1,5,5,0.0,4,1,2,462.0,5,0.0,462.0,1,4,4,526,462,988,1.0,1,0,2,1,5,6,0,3,1973.0,1.0,297.0,4,4,120,101,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,8475,1,0,4,12,2,2,2,4,1956,1956,1,1,12,13,0.0,4,1,0,228.0,5,724.0,952.0,1,0,0,952,0,952,0.0,1,0,2,1,4,6,0,5,1956.0,1.0,283.0,4,4,0,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,50.0,8635,1,0,4,3,2,2,0,5,1948,2001,1,1,13,14,0.0,4,1,1,336.0,2,295.0,672.0,1,4,4,1072,213,1285,1.0,1,0,2,1,6,2,0,5,1948.0,1.0,240.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,72.0,10778,1,0,4,19,2,2,2,4,1968,1968,3,1,6,6,0.0,4,1,5,0.0,5,1768.0,1768.0,1,4,4,1768,0,1768,0.0,2,0,4,2,8,6,0,1,1979.0,0.0,0.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
4,60.0,10440,1,0,0,17,2,2,5,5,1910,1981,1,1,13,14,0.0,4,2,5,0.0,5,440.0,440.0,1,2,4,682,548,1230,0.0,1,1,2,1,5,6,0,5,1966.0,2.0,440.0,4,4,74,0,128,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,100.0,13000,1,0,0,12,2,2,5,6,1968,1968,1,1,12,13,576.0,2,1,4,448.0,5,448.0,896.0,1,4,4,1182,960,2142,0.0,2,1,4,1,8,6,1,1,1968.0,1.0,509.0,4,4,0,72,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
4,32.0,4500,1,0,2,11,2,2,2,6,1998,1998,3,1,12,13,443.0,2,2,2,1201.0,5,36.0,1237.0,1,0,4,1337,0,1337,1.0,2,0,2,1,5,6,0,1,1998.0,2.0,405.0,4,4,0,199,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,78.0,10206,1,0,4,21,2,2,2,8,2007,2007,1,1,12,13,468.0,4,2,2,33.0,5,1530.0,1563.0,1,0,4,1563,0,1563,0.0,2,0,3,1,6,6,1,1,2007.0,3.0,758.0,4,4,144,99,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,80.0,8892,1,0,4,12,2,2,2,5,1960,1960,1,1,8,8,66.0,4,1,5,0.0,5,1065.0,1065.0,1,2,4,1065,0,1065,0.0,1,1,3,1,6,6,0,5,1974.0,2.0,461.0,4,4,74,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,8530,1,0,4,8,2,2,7,7,1995,1996,1,1,6,6,22.0,4,2,5,0.0,5,384.0,384.0,1,2,4,804,670,1474,0.0,2,1,3,1,7,6,1,3,1995.0,2.0,400.0,4,4,120,72,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,121.0,16059,1,0,0,15,2,2,5,8,1991,1992,3,1,6,6,284.0,4,1,5,0.0,5,1288.0,1288.0,1,0,4,1301,1116,2417,0.0,2,1,4,1,9,6,1,1,1991.0,2.0,462.0,4,4,127,82,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,122.0,11911,1,0,4,8,2,2,5,6,2005,2005,1,1,12,13,0.0,4,2,5,0.0,5,684.0,684.0,1,0,4,684,876,1560,0.0,2,1,3,1,6,6,1,3,2005.0,2.0,400.0,4,4,100,38,0,8,4,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1,40.0,3951,1,0,0,21,2,2,5,6,2009,2009,1,1,12,13,76.0,4,2,5,0.0,5,612.0,612.0,1,0,4,612,612,1224,0.0,2,1,2,1,4,6,0,5,2009.0,2.0,528.0,4,4,0,234,0,6,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
0,105.0,8470,1,0,0,9,1,1,0,3,1915,1982,3,1,9,10,0.0,1,1,5,0.0,5,1013.0,1013.0,1,4,4,1013,0,1526,0.0,1,0,2,1,6,6,0,1,1979.0,0.0,0.0,4,4,0,0,156,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
3,60.0,8070,1,0,4,5,2,2,2,4,1994,1995,1,1,12,13,0.0,4,2,2,588.0,5,402.0,990.0,1,0,4,990,0,990,1.0,1,0,3,1,5,6,0,1,1979.0,0.0,0.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,60.0,7200,1,0,4,12,2,2,2,4,1950,1950,1,1,3,14,0.0,4,3,5,0.0,5,0.0,0.0,1,4,0,1040,0,1040,0.0,1,0,2,1,4,6,0,5,1950.0,2.0,420.0,4,4,0,29,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,85.0,8500,1,0,4,12,2,2,2,5,1961,1961,3,1,6,6,203.0,4,1,4,600.0,5,635.0,1235.0,1,4,4,1235,0,1235,0.0,1,0,2,1,6,6,0,1,1961.0,2.0,480.0,4,4,0,0,0,8,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,80.0,13360,1,0,4,6,2,2,2,5,1921,2006,1,1,13,14,0.0,2,0,0,713.0,5,163.0,876.0,1,0,4,964,0,964,1.0,1,0,2,1,5,6,0,5,1921.0,2.0,432.0,4,4,0,0,44,8,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,60.0,7200,1,0,0,17,2,2,4,6,1910,1998,3,1,8,8,0.0,4,0,4,1046.0,5,168.0,1214.0,2,0,4,1260,1031,2291,0.0,2,0,4,2,9,6,1,5,1900.0,2.0,506.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
3,69.0,9337,1,0,4,5,2,2,5,6,1997,1997,1,1,12,13,0.0,2,2,2,648.0,5,176.0,824.0,1,0,4,905,881,1786,1.0,2,1,3,1,7,6,0,1,1997.0,2.0,684.0,4,4,0,162,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,68.0,9765,1,0,0,8,2,2,5,6,1993,1993,1,1,12,13,68.0,2,2,0,310.0,5,370.0,680.0,1,2,4,680,790,1470,0.0,2,1,3,1,6,6,1,3,1993.0,2.0,420.0,4,4,232,63,0,8,4,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,78.0,10264,1,0,4,5,2,2,2,7,1999,1999,1,1,12,13,183.0,4,2,0,1162.0,5,426.0,1588.0,1,0,4,1588,0,1588,0.0,2,0,3,1,6,6,0,1,1999.0,2.0,472.0,4,4,158,29,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,73.0,10921,1,0,4,7,2,2,2,4,1965,1965,3,1,6,6,48.0,4,1,4,520.0,5,440.0,960.0,1,4,1,960,0,960,1.0,1,0,3,1,6,6,0,1,1965.0,1.0,432.0,4,4,120,0,0,8,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
3,85.0,10625,1,0,0,7,2,2,2,5,1920,1950,1,1,13,14,0.0,4,0,0,108.0,5,350.0,458.0,1,1,4,835,0,835,0.0,1,0,2,1,5,6,0,2,1920.0,1.0,366.0,1,4,0,0,77,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
3,77.0,9320,1,0,4,12,2,2,2,4,1959,1959,1,1,9,10,0.0,4,1,0,569.0,5,381.0,950.0,1,1,4,1225,0,1225,1.0,1,1,3,1,6,6,0,1,1979.0,0.0,0.0,4,4,352,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,10603,1,0,4,14,2,2,2,6,1977,2001,1,1,9,10,28.0,4,2,0,1200.0,5,410.0,1610.0,1,2,4,1610,0,1610,1.0,2,0,3,1,6,6,2,1,1977.0,2.0,480.0,4,4,168,68,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
3,77.0,9206,1,0,4,20,2,2,5,6,1985,1985,1,1,6,6,336.0,4,1,5,0.0,5,741.0,741.0,1,4,4,977,755,1732,0.0,2,1,3,1,7,6,1,1,1985.0,2.0,476.0,4,4,192,46,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,64.0,7018,1,0,4,20,2,2,2,5,1979,1979,1,1,6,6,0.0,1,3,5,0.0,5,0.0,0.0,1,4,4,1535,0,1535,0.0,2,0,4,2,8,6,0,1,1979.0,2.0,410.0,4,4,0,0,0,8,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,94.0,10402,1,0,0,5,2,2,2,7,2009,2009,1,1,12,13,0.0,4,2,5,0.0,5,1226.0,1226.0,1,0,4,1226,0,1226,0.0,2,0,3,1,6,6,0,1,2009.0,3.0,740.0,4,4,0,36,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
4,68.0,7758,1,0,0,9,2,2,0,7,1931,1950,1,1,11,12,600.0,1,2,3,224.0,5,816.0,1040.0,1,0,1,1226,592,1818,0.0,1,1,4,1,7,6,2,5,1951.0,1.0,240.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1,75.0,9375,1,0,4,21,2,2,5,8,2003,2004,3,1,12,13,768.0,4,2,5,0.0,5,1053.0,1053.0,1,0,4,1053,939,1992,0.0,2,1,3,1,9,6,1,1,2003.0,2.0,648.0,4,4,140,45,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
4,60.0,10800,1,0,4,17,2,2,2,4,1885,1995,4,1,12,13,0.0,4,0,5,0.0,5,641.0,641.0,1,2,4,1047,0,1047,0.0,1,0,2,1,6,6,0,5,1954.0,1.0,273.0,1,1,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
4,50.0,6000,1,0,4,17,2,2,2,5,1948,1950,1,1,12,13,0.0,4,1,0,104.0,1,516.0,789.0,1,0,4,789,0,789,0.0,1,0,2,1,5,6,0,5,1948.0,1.0,250.0,4,4,0,0,0,8,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,85.0,8500,1,0,0,9,0,2,0,5,1919,2005,1,1,5,5,0.0,4,1,5,0.0,5,793.0,793.0,2,4,1,997,520,1517,0.0,2,0,3,1,7,6,0,1,1979.0,0.0,0.0,4,4,0,0,144,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
3,105.0,11751,1,0,4,14,2,2,2,6,1977,1977,3,1,9,10,480.0,4,1,1,705.0,5,1139.0,1844.0,1,0,4,1844,0,1844,0.0,2,0,3,1,7,6,1,1,1977.0,2.0,546.0,4,4,0,122,0,0,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,75.0,9525,1,0,4,7,2,2,0,6,1954,1972,1,1,13,14,0.0,4,1,4,444.0,5,550.0,994.0,1,2,4,1216,639,1855,0.0,2,0,4,1,7,6,0,1,1954.0,1.0,325.0,4,4,182,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,7750,1,0,4,8,2,2,7,7,2000,2000,1,1,12,13,0.0,4,2,2,250.0,5,134.0,384.0,1,0,4,774,656,1430,0.0,2,1,3,1,7,6,1,3,2000.0,2.0,400.0,4,4,180,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,77.0,9965,1,0,4,5,2,2,5,7,2007,2007,1,1,12,13,220.0,4,2,2,984.0,5,280.0,1264.0,1,0,4,1282,1414,2696,1.0,2,1,4,1,10,6,1,3,2007.0,3.0,792.0,4,4,120,184,0,6,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
3,68.0,21000,1,0,0,6,2,2,2,6,1953,1953,3,1,13,14,184.0,2,1,0,35.0,4,905.0,1809.0,1,4,4,2259,0,2259,1.0,2,0,3,1,7,6,2,2,1953.0,2.0,450.0,4,4,166,120,192,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3,61.0,7259,1,0,4,6,2,2,5,6,1945,2002,2,1,13,14,0.0,4,1,0,774.0,3,104.0,1028.0,1,0,4,1436,884,2320,1.0,2,1,3,1,9,6,1,5,1945.0,1.0,180.0,4,4,224,0,0,8,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1,34.0,3230,1,0,0,21,2,2,5,6,1999,1999,1,1,8,8,1129.0,4,2,2,419.0,5,310.0,729.0,1,2,4,729,729,1458,0.0,2,1,2,1,5,6,1,5,1999.0,2.0,440.0,4,4,0,32,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,11616,1,0,4,19,2,2,2,5,1962,1962,1,1,13,14,116.0,4,1,3,170.0,1,252.0,1092.0,1,4,4,1092,0,1092,0.0,1,0,3,1,6,6,1,1,1962.0,1.0,288.0,4,4,0,20,144,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,74.0,8536,1,0,0,7,2,2,2,5,2006,2007,1,1,12,13,0.0,4,2,5,0.0,5,1125.0,1125.0,1,2,4,1125,0,1125,0.0,1,1,2,1,5,6,0,1,2007.0,2.0,430.0,4,4,80,64,0,6,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,90.0,12376,1,0,0,20,2,2,5,7,1990,1990,3,1,9,10,0.0,4,2,2,1470.0,5,203.0,1673.0,1,2,4,1699,1523,3222,1.0,3,0,5,1,11,6,2,1,1990.0,3.0,594.0,4,4,367,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3,65.0,8461,1,0,4,5,2,2,5,6,2005,2006,1,1,12,13,0.0,4,2,5,0.0,5,728.0,728.0,1,0,4,728,728,1456,0.0,2,1,3,1,8,6,1,1,2005.0,2.0,390.0,4,4,0,24,0,6,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
